date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:50:38	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:37%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/routing)
12:50:38	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:38%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/routing)
12:50:38	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.69.delayed	(from http://laravel.com/docs/routing)
12:50:38	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.6a.delayed	(from http://laravel.com/docs/routing)
12:50:39	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:39%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/routing)
12:50:39	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.6c.delayed	(from http://laravel.com/docs/requests)
12:50:40	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:40%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/requests)
12:50:41	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:41%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/requests)
12:50:42	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:42%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/requests)
12:50:42	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.70.delayed	(from http://laravel.com/docs/requests)
12:50:42	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.71.delayed	(from http://laravel.com/docs/requests)
12:50:43	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:42%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/requests)
12:50:43	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.73.delayed	(from http://laravel.com/docs/responses)
12:50:44	421/421	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:43%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/responses)
12:50:45	421/421	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:44%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/responses)
12:50:45	421/421	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:45%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/responses)
12:50:45	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.77.delayed	(from http://laravel.com/docs/responses)
12:50:45	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.78.delayed	(from http://laravel.com/docs/responses)
12:50:46	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:46%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/responses)
12:50:46	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.7a.delayed	(from http://laravel.com/docs/controllers)
12:50:47	429/429	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:47%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/controllers)
12:50:48	429/429	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:47%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/controllers)
12:50:49	429/429	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:48%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/controllers)
12:50:49	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.7e.delayed	(from http://laravel.com/docs/controllers)
12:50:49	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.7f.delayed	(from http://laravel.com/docs/controllers)
12:50:50	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:49%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/controllers)
12:50:50	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.81.delayed	(from http://laravel.com/docs/errors)
12:50:51	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:50%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/errors)
12:50:52	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:51%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/errors)
12:50:52	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:52%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/errors)
12:50:52	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.85.delayed	(from http://laravel.com/docs/errors)
12:50:52	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.86.delayed	(from http://laravel.com/docs/errors)
12:50:53	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:53%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/errors)
12:50:53	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.88.delayed	(from http://laravel.com/docs/security)
12:50:54	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:54%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/security)
12:50:55	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:55%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/security)
12:50:56	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:55%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/security)
12:50:56	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.8c.delayed	(from http://laravel.com/docs/security)
12:50:56	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.8d.delayed	(from http://laravel.com/docs/security)
12:50:57	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:56%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/security)
12:50:57	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.8f.delayed	(from http://laravel.com/docs/cache)
12:50:58	405/405	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:57%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/cache)
12:50:58	405/405	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:58%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/cache)
12:50:59	405/405	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:59%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/cache)
12:50:59	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.93.delayed	(from http://laravel.com/docs/cache)
12:50:59	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.94.delayed	(from http://laravel.com/docs/cache)
12:51:00	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:20:59%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/cache)
12:51:00	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.96.delayed	(from http://laravel.com/docs/extending)
12:51:01	421/421	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:00%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/extending)
12:51:01	421/421	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:01%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/extending)
12:51:02	421/421	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:02%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/extending)
12:51:02	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.9a.delayed	(from http://laravel.com/docs/extending)
12:51:02	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.9b.delayed	(from http://laravel.com/docs/extending)
12:51:03	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:03%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/extending)
12:51:03	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.9d.delayed	(from http://laravel.com/docs/events)
12:51:04	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:03%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/events)
12:51:05	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:04%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/events)
12:51:05	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:05%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/events)
12:51:06	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.a1.delayed	(from http://laravel.com/docs/events)
12:51:06	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.a2.delayed	(from http://laravel.com/docs/events)
12:51:06	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:06%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/events)
12:51:06	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.a4.delayed	(from http://laravel.com/docs/facades)
12:51:07	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:07%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/facades)
12:51:08	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:08%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/facades)
12:51:09	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:08%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/facades)
12:51:09	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.a8.delayed	(from http://laravel.com/docs/facades)
12:51:09	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.a9.delayed	(from http://laravel.com/docs/facades)
12:51:10	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:09%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/facades)
12:51:10	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.ab.delayed	(from http://laravel.com/docs/html)
12:51:11	401/401	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:10%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/html)
12:51:12	401/401	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:11%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/html)
12:51:13	401/401	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:12%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/html)
12:51:13	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.af.delayed	(from http://laravel.com/docs/html)
12:51:13	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.b0.delayed	(from http://laravel.com/docs/html)
12:51:14	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:13%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/html)
12:51:14	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.b2.delayed	(from http://laravel.com/docs/helpers)
12:51:14	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:14%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/helpers)
12:51:15	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:15%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/helpers)
12:51:16	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:16%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/helpers)
12:51:16	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.b6.delayed	(from http://laravel.com/docs/helpers)
12:51:16	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.b7.delayed	(from http://laravel.com/docs/helpers)
12:51:17	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:17%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/helpers)
12:51:17	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.b9.delayed	(from http://laravel.com/docs/ioc)
12:51:18	397/397	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:17%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/ioc)
12:51:19	397/397	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:18%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/ioc)
12:51:19	397/397	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:19%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/ioc)
12:51:19	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.bd.delayed	(from http://laravel.com/docs/ioc)
12:51:19	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.be.delayed	(from http://laravel.com/docs/ioc)
12:51:20	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:20%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/ioc)
12:51:20	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.c0.delayed	(from http://laravel.com/docs/localization)
12:51:21	433/433	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:21%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/localization)
12:51:22	433/433	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:22%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/localization)
12:51:23	433/433	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:22%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/localization)
12:51:23	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.c4.delayed	(from http://laravel.com/docs/localization)
12:51:23	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.c5.delayed	(from http://laravel.com/docs/localization)
12:51:24	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:23%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/localization)
12:51:24	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.c7.delayed	(from http://laravel.com/docs/mail)
12:51:24	401/401	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:24%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/mail)
12:51:25	401/401	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:25%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/mail)
12:51:26	401/401	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:26%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/mail)
12:51:26	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.cb.delayed	(from http://laravel.com/docs/mail)
12:51:26	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.cc.delayed	(from http://laravel.com/docs/mail)
12:51:27	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:27%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/mail)
12:51:27	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.ce.delayed	(from http://laravel.com/docs/packages)
12:51:28	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:27%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/packages)
12:51:29	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:28%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/packages)
12:51:30	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:29%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/packages)
12:51:30	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.d2.delayed	(from http://laravel.com/docs/packages)
12:51:30	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.d3.delayed	(from http://laravel.com/docs/packages)
12:51:31	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:30%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/packages)
12:51:31	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.d5.delayed	(from http://laravel.com/docs/pagination)
12:51:32	425/425	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:31%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/pagination)
12:51:32	425/425	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:32%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/pagination)
12:51:33	425/425	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:33%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/pagination)
12:51:33	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.d9.delayed	(from http://laravel.com/docs/pagination)
12:51:33	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.da.delayed	(from http://laravel.com/docs/pagination)
